Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Public,VA,Troutville Safety Rest Area South,I-81S,158.0,Troutville,Botetourt,37.468652,-79.811815,44.0,7.0,24/7,12,,Troutville Safety Rest Area South
Public,MO,Conway EB (WC),I-44E,109.0,Conway,Laclede,37.47172,-92.855677,163.0,78.0,all,no limit,,
Public,MO,Conway WB (WC),I-44W,109.0,Conway,Laclede,37.474462,-92.859319,163.0,78.0,all,no limit,,
Public,MO,Fruitland SB (RA),I-55S,108.0,Fruitland,Cape Girardeau,37.49111,-89.673939,58.0,19.0,all,no limit,,Fruitland SB (RA)
Public,KS,NHS Rest Stop or Truck Facility 31,US 54E,74.0,Bloom,Ford,37.49165,-99.8856,13.0,3.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 31
Public,MO,Fruitland NB (RA),I-55N,108.0,Fruitland,Cape Girardeau,37.492549,-89.672234,52.0,12.0,all,no limit,,Fruitland NB (RA)
Public,VA,New Kent Safety Rest Area East/Welcome Center,I-64E,213.0,New Kent,New Kent,37.496926,-77.043765,249.0,70.0,24/7,12,,New Kent Safety Rest Area East/Welcome Center
Public,VA,New Kent Safety Rest Area West,I-64W,213.0,New Kent,New Kent,37.49935,-77.044104,121.0,29.0,24/7,12,,New Kent Safety Rest Area West
Public,UT,Kanarraville (NB),I-15,44.0,Kanarraville,,37.513222,-113.211552,0.0,15.0,No time limits,No time limits,,Kanarraville (NB)
Public,UT,Kanarraville (SB),I-15,44.0,Kanarraville,,37.516549,-113.212639,0.0,15.0,No time limits,No time limits,,Kanarraville (SB)
Public,CA,Crystal Springs,I-280,0.0,Belmont,San Mateo,37.54151,-122.36744,42.0,4.0,24/7,8 hours/day,,Crystal Springs
Public,CA,Westley Southbound,I-5 S,0.0,Vernalis,Stanislaus,37.58263,-121.32284,50.0,16.0,24/7,8 hours/day,,Westley Southbound
Public,CA,Westley Northbound,I-5N MM,0.0,Vernalis,Stanislaus,37.583128,-121.323212,51.0,18.0,24/7,8 hours/day,,Westley Northbound
Public,IL,WS I-57 NB Marion,I-57,0.0,Marion,,37.63821,-88.9786,12.0,12.0,All hours,No established time,,WS I-57 NB Marion
Public,IL,WS I-57 South Marion,I-57,0.0,Marion,,37.64184,-88.9787,12.0,12.0,All hours,No established time,,WS I-57 South Marion
Public,KY,I-65 South Hardin County Weigh Station,I-65S,90.0,Elizabethtown,Hardin,37.654,-85.857,8.0,8.0,24 hrs,,,I-65 South Hardin County Weigh Station
Public,KS,NHS Rest Stop or Truck Facility 38,US 400,300.0,Beaumont,Greenwood,37.6624,-96.5129,28.0,9.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 38
Public,VA,Goochland Safety Rest Area East,I-64E,169.0,Goochland,Goochland,37.700483,-77.749113,35.0,9.0,24/7,12,,Goochland Safety Rest Area East
Public,VA,Goochland Safety Rest Area West,I-64W,168.0,Goochland,Goochland,37.705214,-77.763586,37.0,9.0,24/7,12,,Goochland Safety Rest Area West
Public,CA,Crestview,US 395,0.0,Crestview,Mono,37.730996,-118.969273,32.0,9.0,24/7,8 hours/day,,Crestview
Public,KY,US23 Northbound Weigh Station,US-23,22.0,,Floyd,37.74,-82.789,7.0,5.0,24 hrs,,,US23 Northbound Weigh Station
Public,WV,White Sulpher Springs Welcome Center WB,I-64W,179.0,Dickson,Greenbrier,37.786232,-80.300627,32.0,8.0,24,N/A,,White Sulpher Springs Welcome Center WB
Public,KY,Mountain Pkwy Rest Area,KY-9000 Mtn Pkwy,33.0,Slade,Powell,37.796,-83.702,30.0,10.0,24 hrs,,,Mountain Pkwy Rest Area
Public,VA,Longdale Furnace East,i-64W,33.0,Longdale Furnace,Alleghany,37.796834,-79.711964,0.0,0.0,24/7,12,,Longdale Furnace East
Public,WV,Tamarack,I77,45.0,Beckley,Raleigh,-81.214327,-37.801794,696.0,142.0,24,N/A,,Tamarack
Public,CA,H. Dana Bowers,US101,0.0,Sausalito,Marin,37.83576,-122.48482,112.0,0.0,24/7,8 hours/day,,H. Dana Bowers
Public,KS,NHS Rest Stop or Truck Facility 30,US 54,300.0,Greenwood,Greenwood,37.83686,-95.9884,8.0,3.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 30
Public,KS,NHS Rest Stop or Truck Facility 29,US 50E,91.0,Ingalls,Gray,37.85805,-100.522,17.0,5.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 29
Public,VA,Fairfield Safety Rest Area South,I-81S/I-64,199.0,Fairfield,Rockbridge,37.87521,-79.309059,40.0,10.0,24/7,12,,Fairfield Safety Rest Area South
Public,KY,US41 Southbound Weigh Station,US-41,21.0,Henderson,Henderson,37.919,-87.549,45.0,35.0,24 hrs,,,US41 Southbound Weigh Station
Public,KS,NHS Rest Stop or Truck Facility 5,I135N,23.0,Harvey County,Harvey,37.93045,-97.3279,28.0,12.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 5
Public,KS,NHS Rest Stop or Truck Facility 4,I-135S,23.0,Harvey County,Harvey,37.93339,-97.3281,28.0,12.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 4
Public,MO,Doolittle EB (TPF),I-44E,177.0,Doolittle,Phelps,37.945256,-91.909796,14.0,14.0,all,no limit,,Doolittle EB (TPF)
Public,KY,I-65 South Shepherdsville Welcome Center,I-65S,113.0,Shepherdsville,Bullitt,37.946,-85.691,183.0,38.0,24 hrs,,,I-65 South Shepherdsville Welcome Center
Public,MO,Doolittle WB (TPF),I-44W,177.0,Doolittle,Phelps,37.946464,-91.909765,14.0,14.0,all,no limit,,Doolittle WB (TPF)
Public,KS,NHS Rest Stop or Truck Facility 28,US 50,196.0,Stafford County,Stafford,37.95571,-98.7092,13.0,6.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 28
Public,KS,NHS Rest Stop or Truck Facility 36,US 75,80.0,Yates Center,Woodson,37.96017,-95.7392,6.0,3.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 36
Public,CO,Colorado City,I-25N,74.0,Colorado City,,37.962677,-104.797093,8.0,8.0,Any,,,Colorado City
Public,UT,Lunt Park (NB),I-15,87.0,Paragonah,,37.980227,-112.736613,0.0,22.0,No time limits,No time limits,,Lunt Park (NB)
Public,VA,Ladysmith Safety Rest Area North,I-95N,107.0,Ladysmith,Caroline,37.981259,-77.49256,140.0,39.0,24/7,12,,Ladysmith Safety Rest Area North
Public,VA,Ladysmith Safety Rest Area South,I-95S,107.0,Ladysmith,Caroline,37.982058,-77.493782,59.0,20.0,24/7,12,,Ladysmith Safety Rest Area South
Public,UT,Lunt Park (SB),I-15,87.0,Paragonah,,37.982488,-112.738528,0.0,22.0,No time limits,No time limits,,Lunt Park (SB)
Public,MD,US 13 Welcome Center,US 13,1.0,At stateline,Worcester,38.004763,-75.543199,42.0,10.0,24 hours,No limit,,US 13 Welcome Center
Public,KY,I-64 East Clark County Rest Area,I-64E,98.0,,Clark,38.021311,-84.141191,44.0,11.0,24 hrs,,,I-64 East Clark County Rest Area
Public,MO,Bloomsdale SB (TPF),I-55S,160.0,Bloomsdale,Ste. Genevieve,38.030132,-90.250098,28.0,28.0,all,no limit,,Bloomsdale SB (TPF)
Public,IL,Rend Lake NB,I-57NB,74.0,Steel City,,38.031022,-88.924069,72.0,30.0,All hours,No established time,,Rend Lake NB
Public,MO,Bloomsdale NB (RA),I-55N,160.0,Bloomsdale,Ste. Genevieve,38.031461,-90.248449,83.0,29.0,all,no limit,,Bloomsdale NB (RA)
Public,VA,Charlottesville Safety Rest Area West,I-64W,113.0,Charlottesville,Albemarle,38.035053,-78.628914,106.0,14.0,24/7,12,,Charlottesville Safety Rest Area West
Public,CO,,US50,38.0,La Junta,,38.03795,-103.399131,5.0,5.0,Any,,,
Public,VA,Charlottesville Safety Rest Area East,I-64E,105.0,Charlottesville,Albemarle,38.045448,-78.764686,89.0,13.0,24/7,12,,Charlottesville Safety Rest Area East
Public,KS,NHS Rest Stop or Truck Facility 1,Hwy156,24.0,Kalvesta,Finney,38.05895,-100.461,31.0,7.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 1
Public,WV,Elkridge Rest Stop SB,I-64,69.0,Elkridge,Fayette,38.068487,-81.38096,54.0,18.0,24,N/A,,Elkridge Rest Stop SB
Public,KY,I-64 W Montgomery County BARRICADED rest area,I-64W,108.0,Reid Village,Montgomery,38.075156,-83.980243,36.0,6.0,BARRICADED REST AREA,,,I-64 W Montgomery County BARRICADED rest area
Public,IL,Rend Lake SB,I-57SB,79.0,Whittington,,38.095239,-88.911877,65.0,29.0,All hours,No established time,,Rend Lake SB
Public,WV,Bluestone Travel Plaza,I-77,72.0,Morton,Kanawha,-81.383618,-38.102107,150.0,30.0,24,N/A,,Bluestone Travel Plaza
Public,NV,Millers Rest Stop,US95/US6,46.0,Tonopah,Nye,38.140817,-117.453932,20.0,5.0,No time restriction,18 hours,,Millers Rest Stop
Public,CA,Hunter Hill,I-80W,0.0,Harry Floyd Terrace,Solano,38.151182,-122.21672,33.0,3.0,24/7,8 hours/day,,Hunter Hill
Public,KY,I-64 East Franklin/Woodford Rest Area,I-64E,60.0,,Woodford,38.169257,-84.765974,48.0,18.0,24 hrs,,,I-64 East Franklin/Woodford Rest Area
Public,KY,I-64 West Franklin/Woodford Rest Area,I-64W,60.0,,Woodford,38.170021,-84.766608,48.0,18.0,24 hrs,,,I-64 West Franklin/Woodford Rest Area
Public,KY,I-64 East Shelby County Weigh Station,I-64E,38.0,Shelbyville,Shelby,38.171,-85.155,10.0,5.0,24 hrs,,,I-64 East Shelby County Weigh Station
Public,IN,"Nancy Hanks Rest Area Eastbound (I-64E, MM59)",I64E,59.0,Dale,Spencer,38.194331,-86.948381,44.0,14.0,24 hours,No overnight,,"Nancy Hanks Rest Area Eastbound (I-64E, MM59)"
Public,IN,Black River Welcome Center (I-64E MM7),I-64E,7.0,Griffin,Posey,38.194431,-87.860035,46.0,16.0,24 hours,No overnight,,Black River Welcome Center (I-64E MM7)
Public,WV,Morton Travel Plaza,I-77,18.0,Summersville,Nicholas,-80.861233,-38.19634,104.0,104.0,24,N/A,,Morton Travel Plaza
Public,IN,"Nancy Hanks Rest Area Westbound (I-64W, MM59)",I-64W,59.0,Dale,Spencer,38.196966,-86.947984,44.0,14.0,24 hours,No overnight,,"Nancy Hanks Rest Area Westbound (I-64W, MM59)"
Public,KY,I-64 East Simpsonville Welcome Center,I-64E,29.0,Simpsonville,Shelby,38.203,-85.329,151.0,26.0,24 hrs,,,I-64 East Simpsonville Welcome Center
Public,KY,I-64 West Rowan County Rest Area,I-64W,141.0,,Rowan,38.231025,-83.443876,35.0,10.0,24 hrs,,,I-64 West Rowan County Rest Area
Public,IL,Skeeter Mountain WB,I-64WB,130.0,Calvin,,38.232061,-87.988901,57.0,21.0,All hours,No established time,,Skeeter Mountain WB
Public,KY,I-64 East Rowan County Rest Area,I-64E,141.0,,Rowan,38.236677,-83.438787,40.0,15.0,24 hrs,,,I-64 East Rowan County Rest Area
Public,KY,I-75 North Georgetown Rest Area,I-75N,127.0,,Scott,38.248266,-84.54606,136.0,46.0,24 hrs,,,I-75 North Georgetown Rest Area
Public,VA,Mount Sydney Safety Rest Area North,I-81N,232.0,Mount Sidney,Augusta,38.24998,-78.954318,58.0,13.0,24/7,12,,Mount Sydney Safety Rest Area North
Public,KY,I-75 South Georgetown Rest Area,I-75S,127.0,,Scott,38.250086,-84.548123,126.0,46.0,24 hrs,,,I-75 South Georgetown Rest Area
Public,VA,Mount Sydney Safety Rest Area South,I-81S,232.0,Mount Sidney,Augusta,38.251621,-78.955273,60.0,9.0,24/7,12,,Mount Sydney Safety Rest Area South
Public,IL,Goshen Road EB,I-64EB,114.0,Marcoe,,38.273922,-88.849972,48.0,21.0,All hours,No established time,,Goshen Road EB
Public,IN,"Lanesville Welcom Center (I-64W, MM115)",I-64W,115.0,Georgetown,Floyd,38.276773,-85.963126,139.0,56.0,24 hours,No overnight,,"Lanesville Welcom Center (I-64W, MM115)"
Public,IL,Goshen Road WB,I-64WB,114.0,Opdyke,,38.276883,-88.80131,48.0,21.0,All hours,No established time,,Goshen Road WB
Public,KY,I-64 West Rowan County Weigh Station,I-64W,148.0,,Rowan,38.277,-83.343,12.0,10.0,24 hrs,,,I-64 West Rowan County Weigh Station
Public,KY,I-75 North Scott County Weigh Station,I-75N,130.0,,Scott,38.294,-84.558,20.0,10.0,24 hrs,,,I-75 North Scott County Weigh Station
Public,MO,St. Clair EB (RA),I-44E,235.0,St. Clair,Franklin,38.316172,-91.04867,44.0,13.0,all,no limit,,St. Clair EB (RA)
Public,VA,Fredericksburg Safety Rest Area/Welcome Center,I-95S,131.0,Fredericksburg,Spotsylvania,38.316376,-77.505147,84.0,21.0,24/7,12,,Fredericksburg Safety Rest Area/Welcome Center
Public,MO,St. Clair WB (RA),I-44W,235.0,St. Clair,Franklin,38.317137,-91.044751,92.0,30.0,all,no limit,,St. Clair WB (RA)
Public,KY,I-71 North Oldham County Rest Area,I-71N,13.0,,Oldham,38.338528,-85.516114,45.0,30.0,24 hrs,,,I-71 North Oldham County Rest Area
Public,KY,I-71 South Oldham County Rest Area,I-71S,13.0,,Oldham,38.339321,-85.517903,45.0,30.0,24 hrs,,,I-71 South Oldham County Rest Area
Public,KY,I-64 West Carter County Welcome Center,I-64W,173.0,,Carter,38.352,-82.91,37.0,12.0,24 hrs,,,I-64 West Carter County Welcome Center
Public,KY,I-64 East Carter County Rest Area,I-64E,174.0,,Carter,38.356953,-82.89868,32.0,8.0,24 hrs,,,I-64 East Carter County Rest Area
Public,WV,Huntington Welcome Center EB,I-64E,10.0,Huntington,Cabell,38.392032,-82.422197,72.0,20.0,24,N/A,,Huntington Welcome Center EB
Public,KS,NHS Rest Stop or Truck Facility 35,US 69,96.0,Trading Post,Linn,38.43819,-95.134,40.0,16.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 35
Public,WV,Teays Valley Rest Area WB,I-64W,35.0,Teays Valley,Putnam,38.449438,-82.001513,47.0,14.0,24,N/A,,Teays Valley Rest Area WB
Public,WV,Teays Valley Rest Area EB,I-64E,35.0,Teays Valley,Putnam,38.449524,-81.998268,73.0,18.0,24,N/A,,Teays Valley Rest Area EB
Public,CO,Pinon Rest Area Souhtbound,I-25S,111.0,,,38.45212,-104.607281,20.0,20.0,Any,,,Pinon Rest Area Souhtbound
Public,WV,Teays Valley Weigh Station EB,I-64E,37.0,Teays Valley,Putnam,-81.954556,-38.45763,0.0,0.0,N/A,N/A,,Teays Valley Weigh Station EB
Public,WV,Teays Valley Weigh Station WB,I-64W,37.0,Teays Valley,Putnam,-81.958823,-38.458592,0.0,0.0,N/A,N/A,,Teays Valley Weigh Station WB
Public,MD,Vienna TWIS,US50,98.0,Vienna,Dorchester,38.471432,-75.797467,12.0,12.0,When inspection station is closed.,No limit,,Vienna TWIS
Public,KS,NHS Rest Stop or Truck Facility 2,I-135N,68.0,McPherson,McPherson,38.481905,-97.620381,45.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 2
Public,KS,NHS Rest Stop or Truck Facility 3,I-135S,68.0,McPherson,McPherson,38.486,-97.620735,45.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 3
Public,NV,Luning Rest Stop,US95,25.0,Hawthorne,Mineral,38.5059,-118.1786,20.0,6.0,No time restriction,18 hours,,Luning Rest Stop
Public,KS,NHS Rest Stop or Truck Facility 6,I-35N,175.0,Homewood,Franklin,38.524977,-95.405992,43.0,13.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 6
Public,KS,NHS Rest Stop or Truck Facility 7,I-35S,175.0,Homewood,Franklin,38.527562,-95.405906,43.0,13.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 7
Public,NV,Hawthorne Rest Stop,US95,25.0,Hawthorne,Mineral,38.5327,-118.6253,17.0,0.0,No time restriction,18 hours,,Hawthorne Rest Stop
Public,IL,Gateway WB,I-64WB,25.0,New Baden,,38.549289,-89.763472,68.0,29.0,All hours,No established time,,Gateway WB
Public,IL,Gateway EB,I-64EB,25.0,New Baden,,38.549289,-89.763472,68.0,29.0,All hours,No established time,,Gateway EB
Public,IL,WS I-64 EB O'Fallon,I-64,0.0,O'Fallon,,38.57476,-89.8999,9.0,9.0,All hours,No established time,,WS I-64 EB O'Fallon
Public,IN,"Henryville Rest Area Northbound (I-65N, MM22)",I-65N,22.0,Underwood,Clark,38.584381,-85.776554,132.0,64.0,24 hours,No overnight,,"Henryville Rest Area Northbound (I-65N, MM22)"
Public,IN,"Henryville Rest Area Southbound (I-65S, MM22)",I-65S,22.0,Underwood,Clark,38.586718,-85.780862,136.0,64.0,24 hours,No overnight,,"Henryville Rest Area Southbound (I-65S, MM22)"
Public,VA,Dale City Truck-Only Safety Rest Area North,I-95N,154.0,Dale City,Prince William,38.596337,-77.314816,60.0,59.0,24/7,12,,Dale City Truck-Only Safety Rest Area North
Public,VA,Dale City Truck-Only Safety Rest Area South,I-95S,154.0,Dale City,Prince William,38.596395,-77.315482,62.0,62.0,24/7,12,,Dale City Truck-Only Safety Rest Area South
Public,IL,Post Oak SB,I-57SB,114.0,Selmaville,,38.596681,-88.967714,48.0,21.0,All hours,No established time,,Post Oak SB
Public,IL,Post Oak NB,I-57NB,114.0,Selmaville,,38.596702,-88.964312,48.0,21.0,All hours,No established time,,Post Oak NB
Public,VA,New Market Safety Rest Area North,I-81N,262.0,New Market,Rockingham,38.614002,-78.705893,84.0,18.0,24/7,12,,New Market Safety Rest Area North
Public,VA,New Market Safety Rest Area South,I-81S,262.0,New Market,Rockingham,38.616814,-78.705737,56.0,15.0,24/7,12,,New Market Safety Rest Area South
Public,WV,Servia Rest Area NB,I-79N,49.0,Servia,Braxton,38.619164,-80.900307,65.0,15.0,24,N/A,,Servia Rest Area NB
Public,WV,Servia Rest Area SB,I-79S,49.0,Servia,Braxton,38.620175,-80.900081,65.0,15.0,24,N/A,,Servia Rest Area SB
Public,CA,Elkhorn,I-5 S,0.0,Sacramento,Sacramento,38.672411,-121.611877,49.0,14.0,24/7,8 hours/day,,Elkhorn
Public,IL,WS I-55/70 WB Maryville,I-55/70,0.0,Maryville,,38.70429,-89.9796,0.0,0.0,All hours,No established time,,WS I-55/70 WB Maryville
Public,UT,Ivie Creek (EB & WB),I-70,86.0,Freemont Jct,,38.755074,-111.418272,0.0,12.0,No time limits,No time limits,,Ivie Creek (EB & WB)
Public,IL,Silver Lake EB,I-70EB,27.0,Highland,,38.786062,-89.703556,72.0,22.0,All hours,No established time,,Silver Lake EB
Public,IL,Silver Lake WB,I-70WB,0.0,Highland,,38.788169,-89.688784,53.0,23.0,All hours,No established time,,Silver Lake WB
Public,VA,Manassas Safety Rest Area East,I-66E,48.0,Manassas,Prince William,38.807972,-77.493976,27.0,9.0,24/7,12,,Manassas Safety Rest Area East
Public,VA,Manassas Safety Rest Area/Welcome Center,I-66W,48.0,Manassas,Prince William,38.80915,-77.4943,26.0,9.0,24/7,12,,Manassas Safety Rest Area/Welcome Center
Public,KY,I-75 Kenton County Weigh Station/Rest Haven,I-75S,168.0,Verona,Kenton,38.819199,-84.60081,55.0,45.0,24 hrs,,,I-75 Kenton County Weigh Station/Rest Haven
Public,MO,Wright City EB (RA),I-70E,199.0,Wright City,Warren,38.827513,-91.055465,85.0,20.0,all,no limit,,Wright City EB (RA)
Public,UT,Salt Wash (EB),I-70,104.0,N/A,,38.829235,-111.117923,0.0,12.0,No time limits,No time limits,,Salt Wash (EB)
Public,MO,Wright City WB (RA),I-70W,199.0,Wright City,Warren,38.829452,-91.050862,91.0,18.0,all,no limit,,Wright City WB (RA)
Public,UT,Salt Wash (WB),I-70,104.0,N/A,,38.832946,-111.111236,0.0,6.0,No time limits,No time limits,,Salt Wash (WB)
Public,UT,Devils Canyon (EB),I-70,115.0,N/A,,38.84909,-110.9258,0.0,8.0,No time limits,No time limits,,Devils Canyon (EB)
Public,UT,Eagle Canyon (EB & WB),I-70,116.0,N/A,,38.85534,-110.908285,0.0,5.0,No time limits,No time limits,,Eagle Canyon (EB & WB)
Public,KS,NHS Rest Stop or Truck Facility 25,I-70W,224.0,Ellsworth,Ellsworth,38.85645,-98.1332,26.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 25
Public,KS,NHS Rest Stop or Truck Facility 24,I-70E,224.0,Ellsworth,Ellsworth,38.85659,-98.1224,23.0,8.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 24
Public,KS,NHS Rest Stop or Truck Facility 14,I-70E,187.0,Russell,Russell,38.858339,-98.814917,27.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 14
Public,KS,NHS Rest Stop or Truck Facility 15,I-70W,187.0,Russell,Russell,38.859451,-98.815251,30.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 15
Public,UT,Ghost Rock (EB),I-70,122.0,N/A,,38.862399,-110.812433,0.0,12.0,No time limits,No time limits,,Ghost Rock (EB)
Public,UT,Ghost Rock (WB),I-70,122.0,N/A,,38.863753,-110.813684,0.0,8.0,No time limits,No time limits,,Ghost Rock (WB)
Public,KY,I-71 South Boone County Weigh Station/Rest Haven,I-71S,75.0,,Boone,38.86465,-84.647474,55.0,45.0,24 hrs,,,I-71 South Boone County Weigh Station/Rest Haven
Public,IL,Homestead NB,I-55NB,27.0,Hamel,,38.865043,-89.853437,110.0,41.0,All hours,No established time,,Homestead NB
Public,IL,Homestead SB,I-55SB,28.0,Hamel,,38.872408,-89.851223,126.0,48.0,All hours,No established time,,Homestead SB
Public,CA,Dunnigan Northbound,I-5 N,0.0,Dunnigan,Yolo,38.88744,-121.97649,42.0,12.0,24/7,8 hours/day,,Dunnigan Northbound
Public,CA,Dunnigan Southbound,I-5 S,0.0,Dunnigan,Yolo,38.88744,-121.97649,42.0,12.0,24/7,8 hours/day,,Dunnigan Southbound
Public,MO,Mineola EB (TPF),I-70E,168.0,Mineola,Montgomery,38.897243,-91.598946,29.0,29.0,all,no limit,,Mineola EB (TPF)
Public,MO,Mineola WB (TPF),I-70W,169.0,Mineola,Montgomery,38.904412,-91.557846,64.0,64.0,all,no limit,,Mineola WB (TPF)
Public,WV,Burnsville Rest Area SB,I-79S,85.0,Orlando,Lewis,38.911931,-80.592334,63.0,30.0,24,N/A,,Burnsville Rest Area SB
Public,WV,Burnsville Rest Area NB,I-79N,85.0,Orlando,Lewis,38.91345,-80.595896,45.0,12.0,24,N/A,,Burnsville Rest Area NB
Public,UT,Reef (WB),I-70,146.0,N/A,,38.920886,-110.430959,0.0,10.0,No time limits,No time limits,,Reef (WB)
Public,KS,NHS Rest Stop or Truck Facility 20,I-70W,265.0,Solomon,Abilene,38.926495,-97.394742,40.0,12.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 20
Public,KS,NHS Rest Stop or Truck Facility 21,I-70W,265.0,Solomon,Abilene,38.927741,-97.394646,33.0,12.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 21
Public,UT,Spotted Wolf (EB),I-70,142.0,N/A,,38.935508,-110.477291,0.0,5.0,No time limits,No time limits,,Spotted Wolf (EB)
Public,MO,Booneville EB (RA),I-70E,104.0,Booneville,Cooper,38.93676,-92.726245,51.0,21.0,all,no limit,,Booneville EB (RA)
Public,MO,Boonville WB (RA),I-70W,104.0,Booneville,Cooper,38.936876,-92.729581,52.0,21.0,all,no limit,,Boonville WB (RA)
Public,UT,Crescent Jct (EB),I-70,181.0,Crescent Jct,,38.936891,-109.833,0.0,8.0,No time limits,No time limits,,Crescent Jct (EB)
Public,KY,I-75 North Boone County Rest Area,I-75N,177.0,,Boone,38.937,-84.63,188.0,53.0,24 hrs,,,I-75 North Boone County Rest Area
Public,UT,Black Dragon (WB),I-70,142.0,N/A,,38.9386,-110.48088,0.0,4.0,No time limits,No time limits,,Black Dragon (WB)
Public,KY,I-75 South Boone County Rest Area,I-75S,177.0,,Boone,38.94,-84.634,203.0,67.0,24 hrs,,,I-75 South Boone County Rest Area
Public,UT,Thompson (WB),I-70,189.0,Thompson,,38.951405,-109.68394,0.0,9.0,No time limits,No time limits,,Thompson (WB)
Public,KS,NHS Rest Stop or Truck Facility 33,US 81S,161.0,Bennington,Ottawa,38.95989,-97.6411,15.0,5.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 33
Public,KS,NHS Rest Stop or Truck Facility 34,US 81N,161.0,Bennington,Ottawa,38.96296,-97.6412,15.0,5.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 34
Public,IL,WS I-70 EB Brownstown,I-70,0.0,Brownstown,,38.98836,-88.9359,10.0,10.0,All hours,No established time,,WS I-70 EB Brownstown
Public,MO,Concordia EB (RA),I-70E,57.0,Concordia,Lafayette,38.992654,-93.586703,100.0,25.0,all,no limit,,Concordia EB (RA)
Public,MO,Concordia WB (RA),I-70W,57.0,Concordia,Lafayette,38.994856,-93.586864,58.0,19.0,all,no limit,,Concordia WB (RA)
Public,KS,NHS Rest Stop or Truck Facility 13,I-70W,133.0,Wakeeny,Trego,38.996673,-99.78899,27.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 13
Public,KS,NHS Rest Stop or Truck Facility 12,I-70E,132.0,Wakeeny,Trego,38.998989,-99.804942,27.0,10.0,12:00 a.m. - 12:00 p.m.,24,,NHS Rest Stop or Truck Facility 12
